Δεν κατασκευάζει γεμίσματα λαθρεμπορίου όπως ήθελε η ενότητα, ούτε το αναφέρει κάπου, και τεκμαρτή στην κατάσταση της στεφανιαίας αρτηρίας και της δυσλειτουργίας των κλινικών, αναγκάστηκα να γίνω λευκό, όπου μετά από τρεις ημέρες έσπασε. το έκανε μόνο μετά από αίτημά μου. Δεν έλαβα έγγραφα, καθώς δεν μπορούσε να αποκαλύψει το μπλοκ.;0
Σχεδόν επικίνδυνο για μένα. & η σύζυγός του που απαντά στο γραφείο του γιατρού, και είπε ότι είναι επίσης πνευμονολόγος. Σχεδόν διπολική συμπεριφορά. Με πληροφόρησε ακουστικό & γραπτώς ότι θα με εξέταζε, και μετά τηλεφωνικά, αρνήθηκε. Με ενημέρωσε τηλεφωνικώς ότι θα μου έδινε ναυτία άδεια, γιατί για 1-2 μέρες δεν υπάρχει πρόβλημα, τότε αρνήθηκε γραπτώς. Γιατί δεν ήξερε τι να γράψει όταν έπαιρνα βήχα, γιατί δεν με εξέτασε όταν δεν ήθελε, γιατί δεν είδε μια εξέταση ότι πηγαίνω σε μια ευάλωτη ομάδα ενώ δεν δέχτηκε να στείλει ηλεκτρονικά, γιατί Η ειδικότητά του δεν απαλλάσσει την ελάττωση των ημερών, την οποία μου είπε να πάρω. Δημιούργησε ένα πρόβλημα για μένα στην εργασία. αρνήθηκε να μιλήσει στο γιατρό μου. Ακολούθησε εντελώς αντίθετες οδηγίες από το E.O.D.Y, επιμένοντας ότι κάνουν το δοκίμιο για το COVID-19, ενώ το E.O.D.wye. μου έδωσε οδηγίες να παραμείνω στη βάση και να είναι οι «σοβαρές» οδηγίες του γιατρού μου. Δυστυχώς, ο γιατρός μου ήταν άρρωστος και στρέφω την υπηρεσία σας σε αυτόν τον συνεργάτη Οτιδήποτε άλλο και να γράφεις είναι ειλικρινά & εντελώς προδοτικά.;0
Νιούτον / α;0
Το μειονέκτημα είναι ότι δεν συνεργάζεται με τον ΕΟΠΥΥ;0
Για τη θεραπεία του πολύτιμου λίθου που έχω στα νεφρά, ήταν κρίσιμο να κάνω λιθοτριψία. Ενημερώνω την επιδιόρθωση ότι ήμουν ανασφάλιστος. Ζήτησα μια ενημέρωση κόστους για να δω αν μπορούσα να την καλύψω. Υπήρχε (παρουσία μου) τηλεφωνική επικοινωνία μεταξύ γιατρού και ιδιωτικής κλινικής που θα έκανε τη λιθοτριψία για να επιβεβαιώσει το κόστος. Ενημερώθηκα για το κόστος και εναρμονίζομαι. Όμως, όταν ο single ήταν στην ατομική κλινική την ημέρα του ραντεβού, τα χρήματα που μου ζητήθηκε να πληρώσω ήταν εντελώς ανόμοια (ζητήθηκαν περισσότερα για τη λειτουργία μου) και η πρόσθετη αμοιβή του γιατρού δεν μου αναφέρθηκε πλήρως. Έπρεπε να ακυρώσω και να ψάξω μια εναλλακτική λύση.;0
👏👏👏;0
Εντάξει!!!;0
ένας πολύ καλά άμεσος γιατρός;0
ευχαριστώ, ευχαριστώ,;0
Ναί;0
OXI;0
Οι συνεδρίες μου με τη Vicky ήταν πολύτιμες για να κατανοήσω τα συναισθήματά μου σε σχέση με τις σκληρές σχέσεις και τον τρόπο με τον οποίο προσποιούνται την αυτοπεποίθηση και τη συμπεριφορά μου. Η Βίκυ επιτυγχάνει τη σωστή ισορροπία μεταξύ ακοής, διερεύνησης και εξήγησης. Οι γνώσεις της για τις ενοχλητικές καταστάσεις ήταν πολύτιμες. Η Βίκυ με τρέχει επιδέξια για να σκεφτώ τις περιστάσεις μου. Με καθοδηγεί για να ερευνήσω χρήσιμες στρατηγικές και θεωρητικό υπόβαθρο. Έθεσα μικρές εργασίες μεταξύ συνεδριών που επίσης βοήθησαν. Αυτό με βοήθησε να αισθάνομαι καλύτερα συνολικά και να προτείνω ενεργά μικρές αλλαγές στη συμπεριφορά μου, έτσι ώστε να είμαι πιο δυναμικός. Τα δύσκολα συναισθήματα δεν βγαίνουν έξω, αλλά τώρα μπορώ να τα δικαιολογήσω. Μιλώντας στον Vicky μέσω Skype (είμαι στη Βρετανία και ο Vicky στην Ελλάδα) λειτουργεί καλά, όσον αφορά τα εργαλεία και το κλιπ που χρειάζονται για να πραγματοποιηθούν οι συνεδρίες. Συνιστώ ανεπιφύλακτα τις υπηρεσίες της Vicky εάν ​​αισθάνεστε το αξίωμα για να δοκιμάσετε επαγγελματική υποστήριξη για να κατανοήσετε τις μηχανικές σκέψεις, τα συναισθήματα και τη συμπεριφορά σας.;0
απαράδεκτο σε όλα, μου πήρε περισσότερα χρήματα για τη συνταγή από ό, τι είπε ο ιστότοπος;0
---;0
το ήλιο έμοιαζε με έναν καλό οδοντίατρο, απλώς περίμενε πάρα πολύ σαν κι εμένα, απλώς μια ματιά στη γλώσσα μου και με πήρε 50 €;0
Ζήτησε πριν από το ραντεβού να κρατήσει την άδειά μου για επεξεργασία των δικών μου ή των προσωπικών ιατρικών δεδομένων μου ΑΠΑΡΑΔΕΚΤΟΣ!!!!!!!!!!!!!!!!!!!!!!;0
"""Το ιώδιο έκανε μια ανάθεση για τη μητέρα μου. Ενώ έκανε μια καλή πρώτη γνώμη για μένα, κατηγορήθηκα 50 ευρώ (με τριπλή καρδιά ενώ αναφέρει μια άλλη τιμή). Αφού έλαβε τη θεραπεία που έγραψε, αποδεικνύει επιδείνωση της υγείας της. Στην επικοινωνία μου με τον γιατρό (του είπα τα συμπτώματα) είπε ότι δεν οφείλεται στα φάρμακα. Έκτοτε δεν απάντησε στα τηλέφωνά μου ούτε το πήρε ποτέ πίσω. (Μετά από πολλά βάσανα στα νοσοκομεία μας λάθος φάρμακα και την απρόσκοπτη παύση τους !!!) Απαράδεκτη συμπεριφορά ενός επιστήμονα. Όλοι μας κατουρούμε τα λάθη, αλλά είναι κρίμα που κάνει τους ανθρώπους στο φάρυγγά του.";0
ευχαριστώ.;0
Καλά εκπαιδευμένο και ακριβές στην ιατρική εξέταση ευχάριστη και κερδίζει εμπιστοσύνη στην πρώτη επαφή.;0
τριάντα;0
ευχαριστώ;0
Ένας μισθωτής Gia;0
"""Έκανα ραντεβού για ένα τεστ σπιρομέτρησης, είχα προηγουμένως δηλώσει ότι είχα ύποπτα συμπτώματα. Ωστόσο, κατά την εξέταση, αρνήθηκε να κάνει τη σπιρομετρία μου, δεν με εξέτασε καθόλου και θεσμικοποίησα 40 ευρώ για υπηρεσίες που ήταν πιο πρόσφατες σε μένα.""";0
ενότητα ΘΕΩΡΕΙ ΟΤΙ ΤΑ 50 ΕΥΡΩ ΠΟΥ ΤΙΒΑΝΟΥΝ ΓΙΑ ΤΗΝ ΥΠΗΡΕΣΙΑ ΠΟΥ ΠΡΟΣΦΕΡΕΙ ΜΑΣ.;0
πρόστιμο!;0
το ιώδιο δεν θα τον συνιστούσε.;0
!!!;0
Είχα ραντεβού 12 και περιμένω 20 λεπτά έξω δεν υπάρχει κανένας μέσα που έχω χτυπήσει πολλές φορές. Μόλις παραγγείλω να είμαι στην ώρα μου για ραντεβού και να ξεφλουδίσει ξινή: /;0
Ωχ;0
Για να ελέγξει ότι κατάλαβε σωστά.;0
"""Επιβεβαίωσε το ραντεβού μου στις 2/4 2020 στις 6 + δεκαπέντε το απόγευμα και πήγα στο γραφείο του γιατρού από μισή ντουζίνα, δεν το άνοιξε ποτέ για μένα, κανείς δεν ήταν εκεί μέχρι το 6 + XXX όταν έφυγα και εκτός από την ενότητα Τον τηλεφώνησα στο σταθερό αλλά χωρίς ασυναγώνιστη απάντηση και τηλεφώνησα ξανά και βγήκε ένα αυτοκίνητο που απάντησε.";0
Ο MD ανά πάσα στιγμή είναι μια πολύτιμη πλατφόρμα για την εύρεση ενός γιατρού σε κάθε περίπτωση.;0
"Την τρίτη ημερομηνία για ένα κοινό πρόβλημα υπερευαισθητοποιημένης ρινίτιδας, είχα πολλή δουλειά με τον γιατρό, αλλά τότε 1 ανησυχούσα και έτσι 1 αποφασίστηκα να το μοιραστώ. Το ραντεβού πραγματοποιήθηκε κατά τη διάρκεια της καραντίνας λόγω πανδημίας και ο γιατρός δεν φάνηκε να κοιμάται τους βασικούς κανόνες και φυσικά δεν γνώριζε την οδηγία να μην φοράει μάσκα και γάντια (σύμφωνα με την ΠΟΥ) για αυτό και το χαρτί που κρέμεται την πόρτα του γιατρού. το ήλιο με αναγνωρίζει μόλις άνοιξε την πόρτα, κάπως ειρωνικά κατά τη γνώμη μου πάντοτε, ""Σας ξεπερνούσα πολύ χαλαρή που δεν φοράτε μάσκα"" και απαντώ αφού με εξετάσετε για την εισβολή και 1 δεν θα την βγάλω απαραίτητα ; Και έχω την ακόλουθη απάντηση, θα το κατεβάσουμε λίγο !!!!!! Σημειώστε ότι δεν είχε ταπετσαρία μίας χρήσης για την καρέκλα, ενώ το ψέκασε με ένα ντεκολτέ μετά από τη δική μου παρατήρηση. μετά την εξέταση και πήγαμε στο γραφείο του, έκανα τα χέρια μου με το δικό μου αντισηπτικό, καθώς δεν υπήρχε χώρος, ενώ ο γιατρός έγραψε τη χειρόγραφη απόδειξη, άρπαξε το πνεύμα πληρωμής με τα ίδια γάντια που με εξέτασε και όταν μου είπε ότι ψεκάζει τους !!!! Δυστυχώς δεν ήμουν τόσο προσεκτικός όσο θα έπρεπε να είμαι γιατί τότε σκέφτηκα ότι με το ίδιο γάντι με εξέτασε είχε επίσης ανοίξει την πόρτα): Τώρα ο βοηθός ειδώλων ...";0
"""Δεν θέλω να πάω ξανά γιατί δεν ήθελα το στυλ του. ΣΤΗΝ ΕΡΓΑΣΙΑ, ΤΟΥ ΜΑΘΗΜΑΤΟΣ, ΤΕΛΕΙΟ.""";0
.....;0
Αυτή είναι μια απάτη για να κλέψει τα χρήματα της καλύβας. Και λέω ότι κάποιος θέλει να αφαιρεθεί από τη λίστα σας, να μην τον ενοχλεί;0
Ο γιατρός αντιμετώπισε το θηκάρι μου σε βάθος, καθώς με εξέτασε διεξοδικά και άκουσε το χρονικό μου. Ταυτόχρονα, η στάση της απέναντι στον ασθενή είναι κατανοητή και προσβάσιμη, δημιουργώντας έτσι μια αίσθηση εμπιστοσύνης και ασφάλειας. Σίγουρα θα το συνιστούσα σε κάποιον κοντά μου!;0
Στους πιο αγαπητούς γιατρούς.;0
Επιφανειακή προσέγγιση της υπόθεσής μου και χρέωση άνω των είκοσι πέντε ευρώ;0
επίβουλος;0
Papafloratou maria;0
εντάξει !!;0
Παρά τους druthers μας για τόσα πολλά χρόνια, έχουμε δει ανυπόμονη μεταχείριση. Αλλαγή τιμής χωρίς προειδοποίηση, χωρίς απόδειξη. Απογοητευτικό ενώ μέχρι πρόσφατα το συνιστούσαμε.;0
Ο γιατρός πρέπει να προσφέρει τη συζήτηση κατάλληλη για κάθε ασθενή και όχι ό, τι προτιμά ο γιατρός;0
!!!;0
Για τον εναρκτήριο μετρητή επέλεξα να πάω λόγω των θετικών κριτικών. Αλλά με κάλεσαν για να με ρωτήσουν, λόγω των ημερών, γιατί κάνω το ραντεβού. Τους πληροφόρησα ότι δεν είχα συμπτώματα του ιού εκτός από πόνο στο στήθος. Με πληροφόρησαν να παραμείνω στο σπίτι μου και ακύρωσα το ραντεβού μου. Θα το χαρακτηρίζω ως το λιγότερο αδιάφορο. Μπορεί να είναι γιατρός, αλλά ο τρόπος δεν ήταν σωστός.;0
εντελώς τα παραπάνω;0
συνολικά τα παραπάνω;0
"""Η ενότητα κοίταξε το γραφείο των γιατρών του στις 19/3 για να γράψει μια συνταγή για τον πατέρα μου, ο οποίος είναι 83 ετών, καρκινοπαθείς, και ενώ είχα παραπέμψει έναν γιατρό που τον χειρουργούσε και την προηγούμενη συνταγή του, μου είπε ότι έκανε να μην το γράψω γιατί του άξιζε να καταλάβει τον ασθενή. ... Εάν μια 83χρονη ανθρωπότητα που ανήκε στις ευάλωτες ομάδες του επιτρεπόταν να πάει σε ιατρείο και κλινικές, θα πήγαινε στο νοσοκομείο όπου τον κλειδώνουν, όπως κάνει κάθε τρίμηνο, το ιώδιο δεν θα πάει. Αλλά αν δεν υπάρχουν άνθρωποι τι να ισχυριστεί, θα αναγκαστεί να εκθέσει τον εαυτό του σε κίνδυνο, επειδή ο συγκεκριμένος γιατρός το ήθελε έτσι !!!!! """;0
..;0
περνώντας εκπαιδευμένος και προσιτός γιατρός. Συγγνώμη λεπτομερώς την κατάσταση με πολύ επεξηγηματικό τρόπο, καθώς και τα επόμενα βήματα που πρέπει να ακολουθήσω. Το συνιστώ ανεπιφύλακτα.;0
Τα παραπάνω με δεσμεύουν;0
Δεν ήθελα να γράψω τίποτα, αλλά αφού επιμένεις ... έκανα ραντεβού με τον γιατρό που είχα συλλέξει έναντι αμοιβής 25 ευρώ, καθώς διατυπώνει στον ιστότοπό σας. Όταν του είπα ότι ο αγκώνας μου πονάει και ότι είχα κάνει 8 φυσιοθεραπεία χωρίς αποτέλεσμα, μου είπε ότι έχει το ειδικό μηχάνημα που θα μου περάσει μία ή δύο θεραπείες. Έκανε 1 σε αυτό το ραντεβού για το οποίο ζήτησε 50 ευρώ. Τους έδωσα (χωρίς απόδειξη) αφού σκέφτηκα επίπεδο, αφού θα περάσει το σενάριό μου ... Το αποτέλεσμα ήταν μηδέν, οπότε κάλεσα μετά από ημέρες deuce, είπα το αποτέλεσμα και έκαναν μια άλλη εργασία για την Παρασκευή 12μμ (ήταν το Midweek). Πήγα στο χρόνο και μετά ψάχνω για λίγο ρώτησα κάποιον, βοηθό υποθέτω, πού είναι ο γιατρός που είχα ραντεβού. Δεν ήταν εκεί και τον απαγόρευσε και μου έδωσε να μιλήσω. Το ήλιο μου είπε στο τηλέφωνο ότι δεν δέχεται την Παρ και είχα παρεξηγήσει Τα ΣΥΜΠΕΡΑΣΜΑΤΑ δικα σας.;0
Μιάμιση ώρα σερβιτόρας εξαιτίας της κακίας και της ειρωνικής συμπεριφοράς ... θεωρεί ότι τα ραντεβού μέσω του γιατρού είναι ανύπαρκτα ... το ίδιο συνέβη τρεις φορές ... Ο γιατρός είναι καλός ...;0
Ο γιατρός υπολόγισε καλά, αλλά η ειδική τιμή γιατρού δεν εφαρμόστηκε, έγραψε 15 € και πλήρωσα 20 €;0
Δεν μπορούσε, έπρεπε να μου γράψει μια εξέταση, 1 έπρεπε, έτρεξα ξανά;0
Απαράδεκτος. Μας εμπλέκει για επιπλέον χρήματα από όσα αναφέρει ο γιατρός;0
"""Το γραφείο των γιατρών είναι άψογο ως χώρος. Ο γιατρός είναι πολύ εκπαιδευμένος. Κάποιος ενοχλήθηκε από τη μακρόχρονη αναμονή και την αίσθηση του επείγοντος που χαρακτήρισε τον γιατρό, λόγω του επόμενου ραντεβού.""";0
kanena sxoleio;0
εεε;0
:);0
Στόχος του είναι να σας βάλει σε έναν κύκλο επισκέψεων και όχι να σας βοηθήσει σε αυτό που ζητάτε;0
Δεν έκανε σωστή εξέταση με αποτέλεσμα να έχουμε λανθασμένη διάγνωση και στις δύο περιπτώσεις;0
εντάξει !!!!;0
...;0
☺️☺️☺️;0
!!!!!;0
Ο Άννα του έγραψε ότι χρειάζομαι το ραντεβού αφού είναι καλά διατεθειμένος σε vegans αντ 'αυτού έκλεισε την ονομασία και μου μίλησε για το βούτυρο κ.λπ. προϊόντα που δεν τρώω. Εν ολίγοις, εάν είστε vegans μην πηγαίνετε σε αυτήν την επισκευή. Θα έδινα τα 40 ευρώ για κάποιον που ξέρει για μια τέτοια διατροφή.;0
Κρίνω την πρώτη επίσκεψη γιατί αδιαφορούσε και δεν έχω κάνει τα υπόλοιπα 9..Καμία πληροφορία γι 'αυτήν δεν θα επιστρέψει ποτέ εδώ 4 ημέρες;0
Πολύ χρήσιμη, απάντησε σε όλες τις ερωτήσεις μου. Η An πλήρωσε 40 € για μια απλή γυναικολογική εξέταση;0
χαιρετισμος ...;0
👌🏻👌🏻👌🏻;0
Λανθασμένη διάγνωση και στις δύο επισκέψεις εντός τετραδικών ημερών;0
*****;0
Αρκετά λεπτομερής γιατρός με έμφαση στην ανάλυση της υπόθεσης. Φυσικά πιστεύω ότι το γεγονός ότι ανήκει σε ένα συμπτωματικό κέντρο δεν με έκανε να νιώσω την σιγουριά που έχω νιώσει στο παρελθόν σε ιδιωτικά ραντεβού, χωρίς αυτό να είναι απόλυτο. Σε γενικές γραμμές, είναι καλό να εξετάζουμε την εξέταση των γιατρών, ειδικά όταν προτείνουν καινοτόμες επεμβάσεις (???) με λογικά υψηλό κόστος, σε μια ρουτίνα περίπτωση. Οι γιατροί είναι χρήσιμοι, αλλά για αυτούς, εκτός από τους ασθενείς, είμαστε εκτός των πελατών, με όλα αυτά.;0
περνώντας αγενής και αρνητική. Δεν εμπνεύστηκε καμία εμπιστοσύνη σε μένα;0
"στο Διαδίκτυο με την κάρτα isic για μαθητές, ακόμη και τώρα δηλώνει ζημιά 20 € και φινάλε για μένα ανέφερε ότι η εργασία είναι 40 €. Ευτυχώς, αυτό συνέβη στο πρώτο ραντεβού ""ID"" των 20 λεπτών όπου ήταν δωρεάν.";0
"Η κριτική είναι για απαράμιλλη συνέπεια. Το ραντεβού κανονίστηκε στις 13:00 το μεσημέρι. Έφτασα μόνο δέκα. Ήταν 13:35 όταν αποφάσισα να φύγω χωρίς κανένα στοιχείο σχετικά με το πόσο περισσότερο θα έπρεπε να περιμένει η ενότητα για να εξεταστεί. Κατά την άποψή μου, οι ""πραγματικές διαθέσιμες ώρες"" πρέπει να αντικατοπτρίζουν μια ενεργή προσπάθεια για την εξάλειψη των καθυστερήσεων και των πληροφοριών (πριν από την άφιξη) όταν είναι αναπόφευκτη. Σε περίπτωση φτωχού, ακόμη και μετά την άφιξη του ασθενούς στο ραντεβού του, καλό είναι να ενημερωθείτε για οποιαδήποτε σημαντική αλλαγή (πάνω από 15 λεπτά για τα ελληνικά δεδομένα) στο πρόγραμμα.";0
το ήλιο ήταν ένας πολύ ευγενικός και συνεπής κύριος, αλλά με κακή διάγνωση;0
⭐⭐⭐⭐⭐;0
εξεταζόμουν από έναν σύντροφο και όχι από τον ίδιο. Έκλεισα για προφορική εξέταση και πληροφόρησα ότι είχα πρόβλημα με πονόδοντο. Κοίταξε μόνο το δόντι με το πρόβλημα και δεν έκανε διπλό έλεγχο. Με πληροφόρησε για την αναγέννηση και πήγε να ξεκινήσω ενώ στον πόνο και χωρίς άλλη εξέταση π.χ. πανοραμική, ακτινογραφία ή οτιδήποτε άλλο. Μόλις ενημέρωσα ότι το ιώδιο δεν κρατά χρήματα για την επιβίωση, με άφησε να πάω χωρίς παραμονή, δίνοντάς μου διδασκαλία για να μειώσω τουλάχιστον το πρόβλημα, ώστε να μπορώ να πάω και να κάνω την απονέρωση σε νέο ραντεβού.;0
Αρκετή καθυστέρηση στο ραντεβού και χρέωση 35 ευρώ για την ονομασία EOPY.;0
Αυτό το συγκεκριμένο μπούσελ θεωρώ άξιο εδώ;0
είναι εντάξει!;0
Δεν έχω τίποτα να σχολιάσω ειλικρινά. Ευγενική ανθρωπότητα, αλλά επειδή η ενότητα αρνήθηκε να υποβληθεί σε χειρουργική επέμβαση για αιμορροΐδα .. Δεν είχα τα χρήματα .. δεν με προτίμησε ούτε μου έγραψε τουλάχιστον παυσίπονο ή κρέμα τουλάχιστον. Ομοίως, η εξέταση δεν διήρκεσε 15-30 λεπτά αλλά λιγότερο από ένα λεπτό. δεν υπήρχε καμία λέξη για εναλλακτική θεραπεία που σίγουρα θα υπάρχει. Δεν θα πάω ξανά αν δεν είχα 1200 ευρώ ...;0
Γιώτα;0
"""Πολύ σύντομη ανάκριση με χιουμοριστική διάθεση. Ένας μικρός προωθεί επιφανειακά το κατάστημα οπτικών γιων. Ελπίζω ότι η μέτρηση ήταν σωστή""";0
Απαλό, αλλά στο ραντεβού για τη γαστροσκόπηση, η επέμβαση πραγματοποιήθηκε σε μία ώρα και 15 λεπτά αργότερα;0
εντάξει με 5 αστέρια;0
Ο.Κ.;0
"""Η επιδιόρθωση ξέχασε να ενημερώσει την ιστοσελίδα ότι δεν θα ήταν στο ρόλο των γιατρών. Ευτυχώς, τον τηλεφώνησα πρώτα και δεν πήγαινα ευθεία.""";0
Είναι ο πιο χρήσιμος ιστότοπος για ραντεβού με γιατρούς, δεν το περίμενα τόσο φτωχό και άμεσο! πολλά συγχαρητήρια στους δημιουργούς, διευκολύνει τη ζωή μας.;0
εξετάζω πάλι;0
*****;0
δόντια / 10!;0
Δεν ήμουν ικανοποιημένος.;0
Έχω θέση;0
"Χρεώθηκε XXX € για να γράψει μια συνταγή. Και όταν πήγα για να κάνω τις εξετάσεις, πληροφορήθηκα ότι οι 2 εξετάσεις που είχε γράψει ήταν χρονοβόρες. Στην επικοινωνία μου μαζί του, η απάντησή του ήταν τι πρέπει να κάνω τώρα; στερεώστε τα, φτιάξτε τα και πληρώστε τα ιδιωτικά. Το αποτέλεσμα ήταν να του δώσω τα τριάντα € για να μου τα γράψει και να αποζημιώσει άλλα 30 € για να τα φτιάξει. Απαράδεκτο τόσο ως γιατρός όσο και ως άνθρωπος.";0
"""Το ραντεβού, παρά την υποστήριξη, δεν πήρε την πλατεία, επειδή το γραφείο των γιατρών έκλεισε όταν οδηγώ! Δεν ξέρω αν ήταν γιατρός ανά πάσα στιγμή ή λάθος στα γραφεία των γιατρών, η απάντηση ήταν η ίδια: το δικό μου πόνο!""";0
"Γεια σας, εγώ προσωπικά επεκτείνομαι για ένα πρόβλημα που μου εξέτασε γρήγορα και από αυτό που απεικονίζω μετά το φαρμακείο αυτό που μου έγραψε αποδείχθηκε λάθος, χθες δεν κοιμήθηκα καθόλου γιατί μετανιώθηκε μετά από αυτό το single put και ace το επέλεξα λόγω της χαμηλής τιμής που το ραντεβού ήταν αργά δεκαεπτά: 00 και με παρακολούθησε στις 18:00 με δύναμη δεν άφησα αλλά λέω ότι άφησε το πρόβλημά μου να καθίσει δεν εξετάστηκε σε βάθος κάτι που με έκανε χειρότερο και έκανα άλλο ραντεβού και το single θα παραλύσει μέχρι τις 12 του μήνα, αλλά υπομονή δεν θα πω αν είναι καλός γιατρός, αλλά ψάχνω τα εξανθήματά μου ένα προς ένα για να εφαρμόσω αλοιφή τοπικά κάτι που ξεπερνά τον αιώνα στο σώμα μου πώς να το βάλω; Εύχομαι 10 βάλσαμο σε δύο μέρες και πρέπει να δώσω για 15 καλύτερα να πάρω ένα αυτοκίνητο από τις αλοιφές που εγκατέλειψα γιατί αισθάνομαι τα συμπτώματα πιο έντονα μετά από αυτό που έβαλα .... σπάστε 50-100 ευρώ αλλού από εκεί με 25 όλη μέρα ψάχνω εξανθήματα για να βάλω αλοιφή αυτό το πράγμα; Ακόμη και η οικογένειά μου κουράστηκε να με βάζει εναλλακτικά να μου γράψει ένα μαλακτικό με πλήρη φεγγάρι και από αυτό που αποφασίζω πιθανώς δεν έχω το πρόβλημα που μου είπε! Τρέξτε ξανά στα νοσοκομεία μέχρι τις 12 του μήνα!";0
"Έκανα την πρώτη ονομασία μέσω του ιστότοπου, πληροφορήθηκα ότι η απλή συνομιλία μέσω του EOPYY είναι δωρεάν, ωστόσο όταν ο εξεταστής τελείωσε, ο γιατρός μου με χρέωσε συνήθη κλήση xl ευρώ καθώς είπε ότι με εξέτασε και το συνταγογράφησε. μετά από 10 ημέρες στην επανεξέταση, όπου και πάλι έκανα ραντεβού με το ίδιο στυλ και ήταν πάλι ελεύθερος, ο γιατρός, που μόλις κοίταξε το λαιμό μου με κάμερα, με χρέωσε πάλι 40 ευρώ. Εξετάστε το ζήτημα, καθώς δεν μπορώ να καταλάβω τι περιλαμβάνεται στην ελεύθερη απλή επίσκεψη που αναφέρεται στον ιστότοπό σας και επίσης βρίσκω ανεπιθύμητο το ίδιο άτομο που μου ζήτησε να επισκεφτώ ξανά για μια επανειλημμένη ανάκριση, κάτι που σχεδόν κανένας άλλος μπούσελ δεν κάνει ή αν σας χρεώσει, μετακινεί ένα μικρό μέτρο και όχι μια τακτική εξέταση, γιατί δεν ""θυμάται"" πόσο με χρέωσε την 1η, με ρώτησε για να μου χρεώσει το ίδιο.";0
Το ιώδιο έκανε ραντεβού για τον πατέρα μου, της ενημέρωσε ότι ζητά να περάσει από το σωλήνα και κατά τη διάρκεια αυτής της περιόδου γδόνισε τον κερατοειδή της! Ο πόνος που είχε τότε ήταν αφόρητος και όταν την επισκέφθηκε το επόμενο πρωί έκτακτης ανάγκης, ο γιατρός ισχυρίστηκε ότι η μητέρα μου ήταν το ίδιο το μηδέν! Στην τηλεφωνική μας επικοινωνία αργότερα το τηλέφωνό μου έκλεισε! Απαράδεκτος! Θα απευθυνθώ στον ιατρικό σύλλογο.;0
αρνητικός;0
Η χρέωση ήταν 30 € και όχι 25 όπως μου είπατε, για τα υπόλοιπα ήταν τέλεια σε όλα .. !! Επίσης, για να είμαι δίκαιος, μου έδωσε άλλη συνταγή από ένα κομπάμ στο νοσοκομείο. Έβαλα τη γραφή μου στη μεζούρα μου, με σύνταξη 610 €;0
"«Τον ζήτησα να κάνει την τρισδιάστατη εξέταση των κάτω άκρων στο ιατρείο και μου είπε ότι δεν ισχύει η ειδική τιμή των είκοσι πέντε ευρώ. Σιωπά από την απάντηση ότι το ιώδιο θα πληρώσει 50 ή κάτι τέτοιο και το υποθέτουν. Ωστόσο, μετά την εξέταση, έφυγε από το γραφείο και πήγε σε ένα άλλο όροφο του κτιρίου, ώστε να μην μπορώ να παραπονεθώ για την αλλαγή τιμής που δεν ήξερα και ο escritoire, ON HIS ORDER, το πήρε και πήρε 100. Μου έδωσαν μια απόδειξη και το αποτέλεσμα της εξέτασης. Θα μπορούσα να πάω στο κέντρο της ακουστικής με την παραπομπή και να πληρώσω εκεί για τις εξετάσεις 25 και XXV στον γιατρό πενήντα. ΔΕΝ ΧΑΣΕ. Έτσι συνέβησαν τα πράγματα. Έπεσα από το σύννεφο. Είχα σχηματίσει μια άλλη εντύπωση. Έδειξα εμπιστοσύνη. Λυπάμαι πολύ. Πολύ άσχημα. Δεν διευκρίνισε τα οικονομικά μου για να μπορέσω να αποφασίσω ανάλογα. Και αυτό δεν είναι καλό. """;0
Έχω να πω cypher;0
"""10""";0
τηγνη;0
...;0
Δεν ζωντανεύει την εμπιστοσύνη σε μένα;0
πανομοιότυπο ακριβό ραντεβού ....;0
Έγραψε ότι η ημερομηνία είναι δωρεάν μέσω του EOPYY και επίσης η ηλεκτρονική συνταγή είναι δωρεάν και ζητά από την αδερφή μου για 50 € !!! Απαράδεκτος;0
Μέτρια θεραπεία.! ζήτηση !!!;0
Κάναμε μόνο ένα ηλεκτροεγκεφαλογράφημα;0
Ζήτησε 60 ευρώ από 50 ευρώ όπου ήταν καταχωρημένο και επιπλέον δεν έδωσε απόδειξη των υπηρεσιών. προς τα μέσα, εν τω μεταξύ, δεν έκανε τη μαστογραφία στο πακέτο. Επιπλέον, μου έστειλε ένα μήνυμα ότι έσπασα το καπάκι της τουαλέτας και σε μια τηλεφωνική σύνδεση που είχε ο άσους μαζί της, ήταν μια μείωση και άβολο στο πρόσωπό μου και ως εκλεπτυσμένη δείχνει σημάδια απάνθρωπης και σεβασμού στον ασθενή μετά με απειλεί ότι δεν θα μου δώσει το αποτέλεσμα. του τεστ Pap. Ο σύζυγός μου την κάλεσε επίσης για να δει τι συνέβη και έτρεχε το ακουστικό. Τα συμπεράσματα είναι δικά σας. Απόφυγέ το.;0
Οι λέξεις είναι άχρηστες εάν υπάρχουν βαθμολογημένα πρότυπα αξιολόγησης;0
